title,price,link_item,index_,discount_idx,discount_percent_list,countReviews,type,category,official_idx,official
Máy Đo Huyết Áp Bắp Tay Yuwell YE650D BH 5 năm. Giọng nói tiếng Việt,739.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-yuwell-ye650d-bh-5-nam-giong-noi-tieng-viet-i577922549.html,7,7,47% Off,"86 Đã bán
(27)
Hồ Chí Minh",lazada,health,7,
Máy Đo Đường Huyết Sinocare Safe Accu - Hàng Chính Hãng Kèm 25 Que Thử Và 25 Kim Lấy Máu,155.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-sinocare-safe-accu-hang-chinh-hang-kem-25-que-thu-va-25-kim-lay-mau-i1898799797.html,8,8,33% Off,"11 Đã bán
(4)
Hà Nội",lazada,health,8,
Hộp 50 Que Thử và Kim Máy Đo Đường Huyết Tiểu Đường Chido,228.000 ₫,https://www.lazada.vn/products/hop-50-que-thu-va-kim-may-do-duong-huyet-tieu-duong-chido-i2503206661.html,9,9,35% Off,"(1)
Hà Nội",lazada,health,9,
Máy đo huyết áp Microlife BP 3NZ1-1P,629.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-microlife-bp-3nz1-1p-i1623427.html,10,10,47% Off,"270 Đã bán
(13)
Hồ Chí Minh",lazada,health,10,
Giường y tế 2 tay quay,5.200.000 ₫,https://www.lazada.vn/products/giuong-y-te-2-tay-quay-i1477709923.html,11,11,5% Off,Hồ Chí Minh,lazada,health,11,
"[Chính hãng] Que Thử Đường Huyết Biomime GS300, Hộp 25 Que, Date Mới",226.000 ₫,https://www.lazada.vn/products/chinh-hang-que-thu-duong-huyet-biomime-gs300-hop-25-que-date-moi-i2484431446.html,12,12,,Hồ Chí Minh,lazada,health,12,
[CHÍNH HÃNG] Que thử đường huyết YUWELl 710 (50 que + 50 kim),210.000 ₫,https://www.lazada.vn/products/chinh-hang-que-thu-duong-huyet-yuwell-710-50-que-50-kim-i1919453247.html,13,13,,"47 Đã bán
(11)
Hồ Chí Minh",lazada,health,13,
"✅ Bộ Đổi Điện Máy Huyết Áp Omron (Hàng Công Ty) | (Adapter, Cục Nguồn) -VT0021 - Y Tế Vạn Thành",168.000 ₫,https://www.lazada.vn/products/bo-doi-dien-may-huyet-ap-omron-hang-cong-ty-adapter-cuc-nguon-vt0021-y-te-van-thanh-i932616821.html,14,14,,"106 Đã bán
(39)
Hồ Chí Minh",lazada,health,14,
Băng keo lụa zilgo bảng nhỏ 1.25cm*5m,16.192 ₫,https://www.lazada.vn/products/bang-keo-lua-zilgo-bang-nho-125cm5m-i972868549.html,15,15,26% Off,"18 Đã bán
(1)
Hồ Chí Minh",lazada,health,15,
Que thử đường huyết Safe Accu Sinocare 50 que + 50 Kim chích máu,150.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-safe-accu-sinocare-50-que-50-kim-chich-mau-i2318589395.html,16,16,,Hồ Chí Minh,lazada,health,16,
Que thử đường huyết GluNeo lite hộp 25 Test + TẶNG 50 KIM CHÍCH MÁU,155.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-gluneo-lite-hop-25-test-tang-50-kim-chich-mau-i1271181301.html,17,17,34% Off,"209 Đã bán
(28)
Hà Nội",lazada,health,17,
[Hộp 50] Que Thử Đường Huyết ACCU-CHEK Guide - Sản Xuất Tại MỸ,450.000 ₫,https://www.lazada.vn/products/hop-50-que-thu-duong-huyet-accu-chek-guide-san-xuat-tai-my-i1273182086.html,18,18,3% Off,"245 Đã bán
(52)
Hà Nội",lazada,health,18,
Đèn đọc 1 phim X Quang bóng led BAYOKA,800.000 ₫,https://www.lazada.vn/products/den-doc-1-phim-x-quang-bong-led-bayoka-i2277790844.html,19,19,,"11 Đã bán
(5)
Hồ Chí Minh",lazada,health,19,
Băng keo giấy Greetmed Non-woven tape 1.25cm x 10yds (1 cuộn) dụng cụ sơ cứu,8.500 ₫,https://www.lazada.vn/products/bang-keo-giay-greetmed-non-woven-tape-125cm-x-10yds-1-cuon-dung-cu-so-cuu-i2158601989.html,20,20,43% Off,"36 Đã bán
(1)
Hồ Chí Minh",lazada,health,20,
Máy đo đường huyết - Accu Chek® Active - ACCU CHEK x DIAB,370.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-accu-chek-active-accu-chek-x-diab-i2632256806.html,21,21,26% Off,Hồ Chí Minh,lazada,health,21,
"Máy Đo Đường Huyết GA-3 Tặng Kèm Que Thử Cao Cấp, Máy đo đường huyết, Test Tiểu Đường Tại Nhà. Máy đo GA-3 - plus que và kim loại tốt . Full Phụ Kiện Cho Ra Kết Quả Nhanh Và Chính Xác.",450.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-ga-3-tang-kem-que-thu-cao-cap-may-do-duong-huyet-test-tieu-duong-tai-nha-may-do-ga-3-plus-que-va-kim-loai-tot-full-phu-kien-cho-ra-ket-qua-nhanh-va-chinh-xac-i2421373411.html,22,22,50% Off,"11 Đã bán
(10)
Hồ Chí Minh",lazada,health,22,Official
✅ Que Thử Đường Huyết Accu-Chek PERFORMA | (Date Xa) (Accu Check) (AccuChek) (AccuCheck) -VT0059 - Y Tế Vạn Thành,309.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-accu-chek-performa-date-xa-accu-check-accuchek-accucheck-vt0059-y-te-van-thanh-i844984474.html,23,23,,"571 Đã bán
(116)
Hồ Chí Minh",lazada,health,23,
Bộ máy đo đường huyết Easy Gluco- Chính hãng- Xuất xứ Hàn Quốc- Date 2025,440.000 ₫,https://www.lazada.vn/products/bo-may-do-duong-huyet-easy-gluco-chinh-hang-xuat-xu-han-quoc-date-2025-i2420570121.html,24,24,,"5 Đã bán
(1)
Hồ Chí Minh",lazada,health,24,
"Máy Đo Đường Huyết Terumo MEDISAFE Fit C (Kèm 5 Que, 5 Kim) Xuất Xứ Nhật Bản, Bảo Hành Chính Hãng 5 Năm",928.900 ₫,https://www.lazada.vn/products/may-do-duong-huyet-terumo-medisafe-fit-c-kem-5-que-5-kim-xuat-xu-nhat-ban-bao-hanh-chinh-hang-5-nam-i1957189181.html,25,25,34% Off,Hà Nội,lazada,health,25,
"Que thử đường huyết Yuwell cho máy 710, 590, 582,...[50 kim lấy máu + 50 que thử đường huyết]",250.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-yuwell-cho-may-710-590-58250-kim-lay-mau-50-que-thu-duong-huyet-i1085746741.html,26,26,29% Off,"294 Đã bán
(58)
Hà Nội",lazada,health,26,Official
Túi hơi vòng bít máy đo huyết áp Microlife,249.000 ₫,https://www.lazada.vn/products/tui-hoi-vong-bit-may-do-huyet-ap-microlife-i1310742380.html,27,27,47% Off,Hồ Chí Minh,lazada,health,27,
Máy đo huyết áp bắp tay ALPK2 Model K2 231 (sản xuất tại Nhật),950.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-alpk2-model-k2-231-san-xuat-tai-nhat-i2539025719.html,28,28,,Hồ Chí Minh,lazada,health,28,
Que thử đường huyết GlucoDr. auto AGM-4000 | Gluco Dr,125.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-glucodr-auto-agm-4000-gluco-dr-i2378694084.html,29,29,,"7 Đã bán
(1)
Hồ Chí Minh",lazada,health,29,
Combo 2 cảm biến đo đường huyết liên tục FreeStyle Libre,3.520.000 ₫,https://www.lazada.vn/products/combo-2-cam-bien-do-duong-huyet-lien-tuc-freestyle-libre-i1306995001.html,30,30,,"176 Đã bán
(34)
Hồ Chí Minh",lazada,health,30,Official
Máy nghe tim thai Thai nhi Tim Monitor Trang chủ Thai nhi Tim Monitor với hình LCD cho phụ nữ mang thai SF,182.084 ₫,https://www.lazada.vn/products/may-nghe-tim-thai-thai-nhi-tim-monitor-trang-chu-thai-nhi-tim-monitor-voi-hinh-lcd-cho-phu-nu-mang-thai-sf-i2510020925.html,31,31,50% Off,Hồ Chí Minh,lazada,health,31,
Quả bóp cho máy đo huyết áp cơ ALPK2- Nhật Bản,30.000 ₫,https://www.lazada.vn/products/qua-bop-cho-may-do-huyet-ap-co-alpk2-nhat-ban-i813186275.html,32,32,33% Off,"211 Đã bán
(30)
Hà Nội",lazada,health,32,
Hộp 50 Que Thử Đường Huyết ACCU-CHEK® Instant,474.000 ₫,https://www.lazada.vn/products/hop-50-que-thu-duong-huyet-accu-chek-instant-i2318995858.html,33,33,17% Off,"57 Đã bán
(11)
Hồ Chí Minh",lazada,health,33,Official
Máy Đo Đường Huyết Terumo Medisafe EX Nhật Bản - Thế hệ mới đã được cải tiến- Khả năng lưu trữ chi tiết tới 500 lần kết quả đo tiểu đường,1.149.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-terumo-medisafe-ex-nhat-ban-the-he-moi-da-duoc-cai-tien-kha-nang-luu-tru-chi-tiet-toi-500-lan-ket-qua-do-tieu-duong-i2496107397.html,34,34,38% Off,Hà Nội,lazada,health,34,
"[HCM] MÁY ĐO huyết áp công nghệ nhật bản GrownTech BP-S03, máy đo huyết áp tự động,đo nhịp tim màn hình LCD kỹ thuật số CÓ GIỌNG NÓI chuẩn xác 99% bảo hành 1 ĐỔI 1(NHƯ QUỲNH Store SG)",450.000 ₫,https://www.lazada.vn/products/hcm-may-do-huyet-ap-cong-nghe-nhat-ban-growntech-bp-may-do-huyet-ap-tu-dongdo-nhip-tim-man-hinh-lcd-ky-thuat-so-co-giong-noi-chuan-xac-99-bao-hanh-1-doi-1nhu-quynh-store-sg-i1874643855.html,35,35,48% Off,"39 Đã bán
(21)
Hồ Chí Minh",lazada,health,35,
"Vòng bít máy đo huyết áp bắp tay Citizen CH-452, CH-453, CH-456 hàng chính hãng thương hiệu Nhật Bản",170.000 ₫,https://www.lazada.vn/products/vong-bit-may-do-huyet-ap-bap-tay-citizen-ch-452-ch-453-ch-456-hang-chinh-hang-thuong-hieu-nhat-ban-i2271920246.html,36,36,11% Off,"(2)
Hồ Chí Minh",lazada,health,36,
Máy Đo Đường Huyết Sinocare Safe Accu Gồm 25 Que Và 25 Kim,239.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-sinocare-safe-accu-gom-25-que-va-25-kim-i1360850610.html,37,37,4% Off,"84 Đã bán
(19)
Hồ Chí Minh",lazada,health,37,Official
"Máy đo đường huyết, Axit Uric 2 trong 1 Sinocare Safe AQ UG Tặng kèm 50 que thử đường huyết và 50 que thử Axit Uric",430.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-axit-uric-2-trong-1-sinocare-safe-aq-ug-tang-kem-50-que-thu-duong-huyet-va-50-que-thu-axit-uric-i720650265.html,38,38,34% Off,"62 Đã bán
(16)
Hà Nội",lazada,health,38,
Que Thử Đường Huyết Accu Chek GUIDE - Hộp 50 Que,270.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-accu-chek-guide-hop-50-que-i1636472620.html,39,39,3% Off,"142 Đã bán
(25)
Hà Nội",lazada,health,39,
"❤️ Hộp 50 que test thử đường huyết tiểu đường cho máy Sinocare Safe AQ, que test thử đường huyết tiểu đường sinocare safe AQ + kim lấy máu chích máu đo đường huyết tiểu đường sinodraw sinocare",95.000 ₫,https://www.lazada.vn/products/hop-50-que-test-thu-duong-huyet-tieu-duong-cho-may-sinocare-safe-aq-que-test-thu-duong-huyet-tieu-duong-sinocare-safe-aq-kim-lay-mau-chich-mau-do-duong-huyet-tieu-duong-sinodraw-sinocare-i1974707859.html,40,40,,"11 Đã bán
(2)
Thừa Thiên Huế",lazada,health,40,
"Giường bệnh 2 tay quay ,nâng đầu và nâng chân - Giường y tế",5.500.000 ₫,https://www.lazada.vn/products/giuong-benh-2-tay-quay-nang-dau-va-nang-chan-giuong-y-te-i1603758630.html,1,1,,Hà Nội,lazada,health,1,
Que thử Glucose máy đo đường huyết Benecheck Plus (50 que),380.000 ₫,https://www.lazada.vn/products/que-thu-glucose-may-do-duong-huyet-benecheck-plus-50-que-i2203853300.html,2,2,,"(1)
Hồ Chí Minh",lazada,health,2,
"GIƯỜNG Y TẾ 2 TAY QUAY, GIƯỜNG BỆNH ĐA NĂNG NÂNG ĐẦU NÂNG CHÂN",5.500.000 ₫,https://www.lazada.vn/products/giuong-y-te-2-tay-quay-giuong-benh-da-nang-nang-dau-nang-chan-i1436638327.html,3,3,,Hồ Chí Minh,lazada,health,3,
"Sản phẩm bôi tê trong nha khoa, thẩm mỹ 29.6g",99.000 ₫,https://www.lazada.vn/products/san-pham-boi-te-trong-nha-khoa-tham-my-296g-i1516904450.html,4,4,,"46 Đã bán
(12)
Hồ Chí Minh",lazada,health,4,
"Băng keo thể thao đá bóng banh, bóng chuyền đa năng cao su non vải nano tự dính quấn cổ chân cuốn tay dán cơ chấn thương",10.000 ₫,https://www.lazada.vn/products/bang-keo-the-thao-da-bong-banh-bong-chuyen-da-nang-cao-su-non-vai-nano-tu-dinh-quan-co-chan-cuon-tay-dan-co-chan-thuong-i2187932749.html,5,5,50% Off,"15 Đã bán
Hồ Chí Minh",lazada,health,5,
[1 TẶNG 1] Máy Đo Huyết Áp Giọng nói Yuwell YE660E TẶNG Máy đo đường huyết Yuwell,749.000 ₫,https://www.lazada.vn/products/1-tang-1-may-do-huyet-ap-giong-noi-yuwell-ye660e-tang-may-do-duong-huyet-yuwell-i1966121086.html,6,6,35% Off,"208 Đã bán
(61)
Hồ Chí Minh",lazada,health,6,Official
Hộp 25 que thử đường huyết On Call Plus,142.692 ₫,https://www.lazada.vn/products/hop-25-que-thu-duong-huyet-on-call-plus-i102028799.html,7,7,46% Off,"2.7K Đã bán
(282)
Hồ Chí Minh",lazada,health,7,
"Hộp 25 và 50 Que Thử Đường Huyết ACCU-CHEK® Instant (accucheck, accuchek)",390.000 ₫,https://www.lazada.vn/products/hop-25-va-50-que-thu-duong-huyet-accu-chek-instant-accucheck-accuchek-i2419283008.html,8,8,32% Off,"16 Đã bán
(8)
Hồ Chí Minh",lazada,health,8,
Máy đo đường huyết,247.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-i544370529.html,9,9,50% Off,Hồ Chí Minh,lazada,health,9,
"băng thun cổ tay Orbe giúp cố định, giảm đau do trật sơ mi, chấn thương, hộp 1 chiếc",36.500 ₫,https://www.lazada.vn/products/bang-thun-co-tay-orbe-giup-co-dinh-giam-dau-do-trat-so-mi-chan-thuong-hop-1-chiec-i1279457465.html,10,10,27% Off,"66 Đã bán
(11)
Hồ Chí Minh",lazada,health,10,
Que Thử Đường Huyết OneTouch Select Plus (25que),219.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-onetouch-select-plus-25que-i2433825370.html,11,11,4% Off,"7 Đã bán
(3)
Hồ Chí Minh",lazada,health,11,
(Date xa) Que thử đường huyết Vivachek INO | Viva Chek ino,149.000 ₫,https://www.lazada.vn/products/date-xa-que-thu-duong-huyet-vivachek-ino-viva-chek-ino-i2326369230.html,12,12,17% Off,"27 Đã bán
(6)
Hồ Chí Minh",lazada,health,12,
Máy đo huyết áp bắp tay MICROLIFE BP A2 BASIC dễ sử dụng bảo hành 5 năm chính hãng - YTL,945.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-microlife-bp-a2-basic-de-su-dung-bao-hanh-5-nam-chinh-hang-ytl-i2160776934.html,13,13,6% Off,Hồ Chí Minh,lazada,health,13,Official
✅ Que Thử Đường Huyết Terumo Medisafe Fit | (Date Xa) -VT0760 - Y Tế Vạn Thành,269.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-terumo-medisafe-fit-date-xa-vt0760-y-te-van-thanh-i1094152176.html,14,14,,"117 Đã bán
(20)
Hồ Chí Minh",lazada,health,14,
[Chính hãng] Que thử đường huyết dùng cho máy cao cấp Sapphire Plus (50 que),415.000 ₫,https://www.lazada.vn/products/chinh-hang-que-thu-duong-huyet-dung-cho-may-cao-cap-sapphire-plus-50-que-i1870945710.html,15,15,,Hà Nội,lazada,health,15,
"✅ Túi Hậu Môn Nhân Tạo 2 Mảnh Hollister 18102 18103 18104 (Trong, Dùng Kẹp) | Túi Phân, Hậu Môn Tạm -VT0435 - Y Tế Vạn Thành",44.000 ₫,https://www.lazada.vn/products/tui-hau-mon-nhan-tao-2-manh-hollister-18102-18103-18104-trong-dung-kep-tui-phan-hau-mon-tam-vt0435-y-te-van-thanh-i845032048.html,16,16,,"570 Đã bán
(28)
Hồ Chí Minh",lazada,health,16,
Máy đo đường huyết Viva Chek INO X,200.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-viva-chek-ino-x-i2587645229.html,17,17,,Hồ Chí Minh,lazada,health,17,
[GIỌNG NÓI] Máy Đo Huyết Áp Giọng Nói Yuwell YE660E TẶNG Nhiệt kế Hồng Ngoại,899.000 ₫,https://www.lazada.vn/products/giong-noi-may-do-huyet-ap-giong-noi-yuwell-ye660e-tang-nhiet-ke-hong-ngoai-i1968478243.html,18,18,22% Off,"24 Đã bán
(5)
Hồ Chí Minh",lazada,health,18,Official
Cảm biến - FreeStyle Libre Sensor - ABBOTT x DIAB,1.760.000 ₫,https://www.lazada.vn/products/cam-bien-freestyle-libre-sensor-abbott-x-diab-i2457982612.html,19,19,41% Off,"6 Đã bán
(1)
Hồ Chí Minh",lazada,health,19,
"Bộ Que Thử Đường Huyết, Mỡ Máu, Gút (Gout) Dùng Cho Máy Đo Đường Huyết 3 Chỉ Số Easy Touch ET322 Rossmax",189.000 ₫,https://www.lazada.vn/products/bo-que-thu-duong-huyet-mo-mau-gut-gout-dung-cho-may-do-duong-huyet-3-chi-so-easy-touch-et322-rossmax-i1486624344.html,20,20,44% Off,"69 Đã bán
(13)
Hà Nội",lazada,health,20,
"Que Thử Đường Huyết Sinocare Safe-Accu Hộp 50 Que Tặng Kèm Kim Chích Máu, Hàng Chính Hãng, Date Xa",75.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-sinocare-safe-accu-hop-50-que-tang-kem-kim-chich-mau-hang-chinh-hang-date-xa-i775666358.html,21,21,37% Off,"320 Đã bán
(52)
Hà Nội",lazada,health,21,
Nẹp Cổ Hỗ Trợ Giảm Đau Cổ Vai Gáy BEBECHIC - Hỗ Trợ Chỉnh Dáng Chống Gù,70.000 ₫,https://www.lazada.vn/products/nep-co-ho-tro-giam-dau-co-vai-gay-bebechic-ho-tro-chinh-dang-chong-gu-i2414576019.html,22,22,42% Off,"178 Đã bán
(60)
Hồ Chí Minh",lazada,health,22,
Giường y tế đa năng,5.500.000 ₫,https://www.lazada.vn/products/giuong-y-te-da-nang-i1477753705.html,23,23,,Hồ Chí Minh,lazada,health,23,
"MÁY ĐO ĐƯỜNG HUYẾT EASY GLUCO Auto-Coding (Hàng của Hàn Quốc, bảo hành trọn đời)",700.000 ₫,https://www.lazada.vn/products/may-do-duong-huyet-easy-gluco-auto-coding-hang-cua-han-quoc-bao-hanh-tron-doi-i2414909683.html,24,24,22% Off,Hồ Chí Minh,lazada,health,24,
"✅ Que Thử Đường Huyết Clever Chek TD-4230 (DÙNG ĐƯỢC CHO MÁY TD-4125) | Clever Check, CleverCheck, CleverChek -VT0061 - Y Tế Vạn Thành",116.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-clever-chek-td-4230-dung-duoc-cho-may-td-4125-clever-check-clevercheck-cleverchek-vt0061-y-te-van-thanh-i1481966819.html,25,25,,"218 Đã bán
(42)
Hồ Chí Minh",lazada,health,25,
[ CHÍNH HÃNG] Cao dán sâm Power Red Ginseng túi đỏ 20 miếng Hàn Quốc,24.000 ₫,https://www.lazada.vn/products/chinh-hang-cao-dan-sam-power-red-ginseng-tui-do-20-mieng-han-quoc-i1744541063.html,26,26,37% Off,"1.3K Đã bán
(116)
Hồ Chí Minh",lazada,health,26,
"[ SALE 50% ]Máy Đo Huyết Áp - JZk 001R Nhật Bản, Máy Đo Huyết Áp Điện Tử Đeo Cổ Tay JZK - 001R Dễ sử Dung. Cho Kết Quả Ngay Lập Tức Và Chính Xác. Bh 12 Tháng.",250.000 ₫,https://www.lazada.vn/products/sale-50-may-do-huyet-ap-jzk-001r-nhat-ban-may-do-huyet-ap-dien-tu-deo-co-tay-jzk-001r-de-su-dung-cho-ket-qua-ngay-lap-tuc-va-chinh-xac-bh-12-thang-i2418227418.html,27,27,50% Off,"17 Đã bán
(16)
Hồ Chí Minh",lazada,health,27,Official
Sụn đầu gối gà CP 1kg net 6 ( giao hỏa tốctphcm),108.000 ₫,https://www.lazada.vn/products/sun-dau-goi-ga-cp-1kg-net-6-giao-hoa-toctphcm-i2041482855.html,28,28,28% Off,"60 Đã bán
(15)
Hồ Chí Minh",lazada,health,28,
Máy đo huyết áp MICROLIFE BP B2 Easy thế hệ mới cho độ chính xác cao bảo hành 5 năm chính hãng - MEDICAL,788.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-microlife-bp-b2-easy-the-he-moi-cho-do-chinh-xac-cao-bao-hanh-5-nam-chinh-hang-medical-i2045061522.html,29,29,19% Off,Hồ Chí Minh,lazada,health,29,Official
Dụng Cụ Kéo Giãn Đốt Sống Cổ Gắn Cửa - Đai Treo Kéo Giãn Đốt Sống Cổ - Dụng Cụ Kéo Giãn Cột Sống Cổ Tại Nhà,83.000 ₫,https://www.lazada.vn/products/dung-cu-keo-gian-dot-song-co-gan-cua-dai-treo-keo-gian-dot-song-co-dung-cu-keo-gian-cot-song-co-tai-nha-i1616499919.html,30,30,45% Off,"268 Đã bán
(58)
Hà Nội",lazada,health,30,
Que thử đường huyết OGCare | OG care 25 que,169.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-ogcare-og-care-25-que-i1651059031.html,31,31,,Hồ Chí Minh,lazada,health,31,
"Nhiệt kế đo nước pha sữa, đo nhiệt độ nước, thức ăn Misuta [Sang trọng, chính xác]",66.000 ₫,https://www.lazada.vn/products/nhiet-ke-do-nuoc-pha-sua-do-nhiet-do-nuoc-thuc-an-misuta-sang-trong-chinh-xac-i2492599162.html,32,32,50% Off,Hồ Chí Minh,lazada,health,32,Official
Que thử đường huyết Accu Chek Active,165.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-accu-chek-active-i2016026343.html,33,33,3% Off,"59 Đã bán
(21)
Hồ Chí Minh",lazada,health,33,
Nạng Khuỷu Tay Inox Cao Cấp HARUKO Chắc Chắn Giúp Hỗ Trợ Người Khuyết Tật Tập Đi,140.000 ₫,https://www.lazada.vn/products/nang-khuyu-tay-inox-cao-cap-haruko-chac-chan-giup-ho-tro-nguoi-khuyet-tat-tap-di-i1848787002.html,34,34,,"150 Đã bán
(38)
Hồ Chí Minh",lazada,health,34,
Xe lăn cho người già - Xe Lăn Lucass X9 - Chính Hãng,1.290.000 ₫,https://www.lazada.vn/products/xe-lan-cho-nguoi-gia-xe-lan-lucass-x9-chinh-hang-i2432583655.html,35,35,11% Off,"6 Đã bán
(2)
Hà Nội",lazada,health,35,
Que thử đường huyết của Máy Yuwell 590 có GIỌNG NÓI,250.000 ₫,https://www.lazada.vn/products/que-thu-duong-huyet-cua-may-yuwell-590-co-giong-noi-i828010153.html,36,36,,"119 Đã bán
(17)
Hồ Chí Minh",lazada,health,36,Official
"DOXY-SONE (20ml, 100ml) - dung dịch tiêm tri sưng phù đầu, sốt không rõ nguyên nhân",40.000 ₫,https://www.lazada.vn/products/doxy-sone-20ml-100ml-dung-dich-tiem-tri-sung-phu-dau-sot-khong-ro-nguyen-nhan-i2195332964.html,37,37,,Vĩnh Long,lazada,health,37,
Máy Đo Huyết Áp Bắp Tay và nhịp tim Giọng nói tiếng Việt Sinoheart - Yuwell YE650D - BWELL PRO 36 ( Thụy Sĩ ),265.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-va-nhip-tim-giong-noi-tieng-viet-sinoheart-yuwell-ye650d-bwell-pro-36-thuy-si-i2222586850.html,38,38,31% Off,"94 Đã bán
(43)
Hồ Chí Minh",lazada,health,38,
Combo 12 Miếng dán cổ gáy dán vai dán lưng,9.900 ₫,https://www.lazada.vn/products/combo-12-mieng-dan-co-gay-dan-vai-dan-lung-i2003704942.html,39,39,34% Off,"13 Đã bán
(4)
Hà Nội",lazada,health,39,
Máy đo huyết áp bắp tay Yuwell YE660E,749.000 ₫,https://www.lazada.vn/products/may-do-huyet-ap-bap-tay-yuwell-ye660e-i259449718.html,40,40,35% Off,"333 Đã bán
(98)
Hồ Chí Minh",lazada,health,40,Official
